axis,point,output,cell,golden,mvp,match,abs_diff,rel_diff,note
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_baseline[year=2],C12,62.085941,62.085941,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_baseline[year=3],D12,59.385873,59.385873,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_baseline[year=4],E12,59.172762,59.172762,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_baseline[year=5],F12,58.458620,58.458620,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_shocked[year=1],B13,61.289855,61.289855,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_shocked[year=2],C13,63.299457,63.299457,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_shocked[year=3],D13,61.858557,61.858557,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_shocked[year=4],E13,62.882167,62.882167,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_shocked[year=5],F13,63.430989,63.430989,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_delta[year=3],D14,2.472684,2.472684,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_delta[year=4],E14,3.709405,3.709405,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_delta[year=5],F14,4.972369,4.972369,True,0.000e+00,0.000e+00,
